"user.id","start.date","end.date","n_obs","n_obs_all"
57521,2022-10-28,2023-01-26,0,33
2810547,2020-01-24,2020-04-23,0,0
2810547,2020-04-24,2020-07-23,1,84
2810547,2020-07-24,2020-10-22,0,2
2810547,2020-10-23,2021-01-28,0,0
2810547,2021-01-29,2021-04-29,0,0
2810547,2021-04-30,2021-07-29,1,140
2810547,2021-07-30,2021-10-28,1,56
2810547,2021-10-29,2022-01-27,0,0
2810547,2022-01-28,2022-04-28,0,0
2810547,2022-04-29,2022-07-28,0,0
2810547,2022-07-29,2022-10-27,0,0
2810547,2022-10-28,2023-01-26,0,0
4152551,2021-01-29,2021-04-29,0,28
4152551,2021-04-30,2021-07-29,1,56
4152551,2021-07-30,2021-10-28,0,10
4152551,2021-10-29,2022-01-27,0,8
4152551,2022-01-28,2022-04-28,0,2
4152551,2022-04-29,2022-07-28,0,1
4152551,2022-07-29,2022-10-27,0,5
4152551,2022-10-28,2023-01-26,0,0
2106242,2019-07-26,2019-10-24,0,19
2106242,2019-10-25,2020-01-23,0,12
2106242,2020-01-24,2020-04-23,0,64
2106242,2020-04-24,2020-07-23,3,56
2106242,2020-07-24,2020-10-22,0,24
2106242,2020-10-23,2021-01-28,2,10
2106242,2021-01-29,2021-04-29,0,4
2106242,2021-04-30,2021-07-29,1,44
2106242,2021-07-30,2021-10-28,1,6
2106242,2021-10-29,2022-01-27,0,2
2106242,2022-01-28,2022-04-28,0,2
2106242,2022-04-29,2022-07-28,0,13
2106242,2022-07-29,2022-10-27,0,3
2106242,2022-10-28,2023-01-26,0,3
509690,2018-01-26,2018-04-26,0,0
509690,2018-04-27,2018-07-26,0,2
509690,2018-07-27,2018-10-25,0,0
509690,2018-10-26,2019-01-24,0,6
509690,2019-01-25,2019-04-25,0,2
509690,2019-04-26,2019-07-25,0,0
509690,2019-07-26,2019-10-24,0,8
509690,2019-10-25,2020-01-23,0,2
509690,2020-01-24,2020-04-23,0,1
509690,2020-04-24,2020-07-23,0,4
509690,2020-07-24,2020-10-22,0,6
509690,2020-10-23,2021-01-28,1,13
509690,2021-01-29,2021-04-29,2,99
509690,2021-04-30,2021-07-29,1,217
509690,2021-07-30,2021-10-28,0,195
509690,2021-10-29,2022-01-27,0,42
509690,2022-01-28,2022-04-28,0,13
509690,2022-04-29,2022-07-28,1,78
509690,2022-07-29,2022-10-27,0,85
509690,2022-10-28,2023-01-26,0,0
3659248,2020-07-24,2020-10-22,0,1
3659248,2020-10-23,2021-01-28,0,0
3659248,2021-01-29,2021-04-29,0,0
3659248,2021-04-30,2021-07-29,1,11
3659248,2021-07-30,2021-10-28,0,0
3659248,2021-10-29,2022-01-27,0,0
3659248,2022-01-28,2022-04-28,0,0
3659248,2022-04-29,2022-07-28,0,0
3659248,2022-07-29,2022-10-27,0,0
3659248,2022-10-28,2023-01-26,0,1
469469,2018-01-26,2018-04-26,3,640
469469,2018-04-27,2018-07-26,1,1007
469469,2018-07-27,2018-10-25,6,401
469469,2018-10-26,2019-01-24,5,321
469469,2019-01-25,2019-04-25,6,610
469469,2019-04-26,2019-07-25,12,773
469469,2019-07-26,2019-10-24,4,851
469469,2019-10-25,2020-01-23,9,524
469469,2020-01-24,2020-04-23,19,1157
469469,2020-04-24,2020-07-23,11,1195
469469,2020-07-24,2020-10-22,14,1238
469469,2020-10-23,2021-01-28,2,317
469469,2021-01-29,2021-04-29,5,321
469469,2021-04-30,2021-07-29,14,1357
469469,2021-07-30,2021-10-28,0,545
469469,2021-10-29,2022-01-27,1,422
469469,2022-01-28,2022-04-28,4,472
469469,2022-04-29,2022-07-28,12,849
469469,2022-07-29,2022-10-27,0,348
469469,2022-10-28,2023-01-26,3,458
2776994,2020-01-24,2020-04-23,0,0
2776994,2020-04-24,2020-07-23,0,12
2776994,2020-07-24,2020-10-22,0,0
2776994,2020-10-23,2021-01-28,0,0
2776994,2021-01-29,2021-04-29,0,0
2776994,2021-04-30,2021-07-29,1,20
2776994,2021-07-30,2021-10-28,0,0
2776994,2021-10-29,2022-01-27,0,0
2776994,2022-01-28,2022-04-28,0,0
2776994,2022-04-29,2022-07-28,0,0
2776994,2022-07-29,2022-10-27,0,0
2776994,2022-10-28,2023-01-26,0,2
3546767,2020-07-24,2020-10-22,0,0
3546767,2020-10-23,2021-01-28,0,0
3546767,2021-01-29,2021-04-29,0,0
3546767,2021-04-30,2021-07-29,4,15
3546767,2021-07-30,2021-10-28,0,0
3546767,2021-10-29,2022-01-27,0,0
3546767,2022-01-28,2022-04-28,0,1
3546767,2022-04-29,2022-07-28,0,0
3546767,2022-07-29,2022-10-27,0,0
3546767,2022-10-28,2023-01-26,0,0
745319,2018-01-26,2018-04-26,0,2
745319,2018-04-27,2018-07-26,0,0
745319,2018-07-27,2018-10-25,0,2
745319,2018-10-26,2019-01-24,0,0
745319,2019-01-25,2019-04-25,0,0
745319,2019-04-26,2019-07-25,0,0
745319,2019-07-26,2019-10-24,0,27
745319,2019-10-25,2020-01-23,0,6
745319,2020-01-24,2020-04-23,2,110
745319,2020-04-24,2020-07-23,2,241
745319,2020-07-24,2020-10-22,0,99
745319,2020-10-23,2021-01-28,2,135
745319,2021-01-29,2021-04-29,0,21
745319,2021-04-30,2021-07-29,0,22
745319,2021-07-30,2021-10-28,0,13
745319,2021-10-29,2022-01-27,0,3
745319,2022-01-28,2022-04-28,0,9
745319,2022-04-29,2022-07-28,0,38
745319,2022-07-29,2022-10-27,0,24
745319,2022-10-28,2023-01-26,0,4
2782129,2020-01-24,2020-04-23,0,3
2782129,2020-04-24,2020-07-23,1,37
2782129,2020-07-24,2020-10-22,0,0
2782129,2020-10-23,2021-01-28,0,0
2782129,2021-01-29,2021-04-29,0,0
2782129,2021-04-30,2021-07-29,0,0
2782129,2021-07-30,2021-10-28,0,0
2782129,2021-10-29,2022-01-27,0,0
2782129,2022-01-28,2022-04-28,0,0
2782129,2022-04-29,2022-07-28,0,0
2782129,2022-07-29,2022-10-27,0,0
2782129,2022-10-28,2023-01-26,0,0
2681073,2020-01-24,2020-04-23,0,13
2681073,2020-04-24,2020-07-23,3,91
2681073,2020-07-24,2020-10-22,0,1
2681073,2020-10-23,2021-01-28,0,0
2681073,2021-01-29,2021-04-29,0,4
2681073,2021-04-30,2021-07-29,0,1
2681073,2021-07-30,2021-10-28,0,0
2681073,2021-10-29,2022-01-27,0,0
2681073,2022-01-28,2022-04-28,0,0
2681073,2022-04-29,2022-07-28,0,0
2681073,2022-07-29,2022-10-27,0,0
2681073,2022-10-28,2023-01-26,0,0
2857859,2020-04-24,2020-07-23,1,26
2857859,2020-07-24,2020-10-22,0,0
2857859,2020-10-23,2021-01-28,0,0
2857859,2021-01-29,2021-04-29,0,0
2857859,2021-04-30,2021-07-29,0,0
2857859,2021-07-30,2021-10-28,0,0
2857859,2021-10-29,2022-01-27,0,0
2857859,2022-01-28,2022-04-28,0,2
2857859,2022-04-29,2022-07-28,0,0
2857859,2022-07-29,2022-10-27,0,0
2857859,2022-10-28,2023-01-26,0,0
2852291,2020-04-24,2020-07-23,1,118
2852291,2020-07-24,2020-10-22,0,0
2852291,2020-10-23,2021-01-28,0,0
2852291,2021-01-29,2021-04-29,0,0
2852291,2021-04-30,2021-07-29,0,0
2852291,2021-07-30,2021-10-28,0,0
2852291,2021-10-29,2022-01-27,0,0
2852291,2022-01-28,2022-04-28,0,1
2852291,2022-04-29,2022-07-28,0,10
2852291,2022-07-29,2022-10-27,0,0
2852291,2022-10-28,2023-01-26,0,0
2371644,2019-07-26,2019-10-24,0,0
2371644,2019-10-25,2020-01-23,0,1
2371644,2020-01-24,2020-04-23,0,13
2371644,2020-04-24,2020-07-23,1,221
2371644,2020-07-24,2020-10-22,0,48
2371644,2020-10-23,2021-01-28,1,30
2371644,2021-01-29,2021-04-29,0,4
2371644,2021-04-30,2021-07-29,0,0
2371644,2021-07-30,2021-10-28,0,0
2371644,2021-10-29,2022-01-27,0,0
2371644,2022-01-28,2022-04-28,0,5
2371644,2022-04-29,2022-07-28,0,0
2371644,2022-07-29,2022-10-27,0,0
2371644,2022-10-28,2023-01-26,0,0
1337871,2018-10-26,2019-01-24,0,9
1337871,2019-01-25,2019-04-25,0,11
1337871,2019-04-26,2019-07-25,0,10
1337871,2019-07-26,2019-10-24,0,7
1337871,2019-10-25,2020-01-23,0,55
1337871,2020-01-24,2020-04-23,0,55
1337871,2020-04-24,2020-07-23,2,115
1337871,2020-07-24,2020-10-22,0,147
1337871,2020-10-23,2021-01-28,2,130
1337871,2021-01-29,2021-04-29,0,264
1337871,2021-04-30,2021-07-29,0,139
1337871,2021-07-30,2021-10-28,0,107
1337871,2021-10-29,2022-01-27,1,106
1337871,2022-01-28,2022-04-28,0,105
1337871,2022-04-29,2022-07-28,1,226
1337871,2022-07-29,2022-10-27,0,108
1337871,2022-10-28,2023-01-26,0,88
2483632,2019-10-25,2020-01-23,0,0
2483632,2020-01-24,2020-04-23,0,17
2483632,2020-04-24,2020-07-23,3,136
2483632,2020-07-24,2020-10-22,0,1
2483632,2020-10-23,2021-01-28,0,0
2483632,2021-01-29,2021-04-29,0,4
2483632,2021-04-30,2021-07-29,0,17
2483632,2021-07-30,2021-10-28,0,0
2483632,2021-10-29,2022-01-27,0,0
2483632,2022-01-28,2022-04-28,0,2
2483632,2022-04-29,2022-07-28,0,1
2483632,2022-07-29,2022-10-27,0,1
2483632,2022-10-28,2023-01-26,1,2
2868386,2020-04-24,2020-07-23,1,12
2868386,2020-07-24,2020-10-22,0,0
2868386,2020-10-23,2021-01-28,0,0
2868386,2021-01-29,2021-04-29,0,0
2868386,2021-04-30,2021-07-29,0,0
2868386,2021-07-30,2021-10-28,0,0
2868386,2021-10-29,2022-01-27,0,0
2868386,2022-01-28,2022-04-28,0,0
2868386,2022-04-29,2022-07-28,0,0
2868386,2022-07-29,2022-10-27,0,0
2868386,2022-10-28,2023-01-26,0,0
183751,2018-01-26,2018-04-26,0,0
183751,2018-04-27,2018-07-26,0,0
183751,2018-07-27,2018-10-25,0,0
183751,2018-10-26,2019-01-24,0,0
183751,2019-01-25,2019-04-25,0,0
183751,2019-04-26,2019-07-25,0,0
183751,2019-07-26,2019-10-24,0,0
183751,2019-10-25,2020-01-23,0,0
183751,2020-01-24,2020-04-23,0,22
183751,2020-04-24,2020-07-23,1,54
183751,2020-07-24,2020-10-22,0,4
183751,2020-10-23,2021-01-28,0,0
183751,2021-01-29,2021-04-29,1,39
183751,2021-04-30,2021-07-29,0,122
183751,2021-07-30,2021-10-28,0,167
183751,2021-10-29,2022-01-27,0,149
183751,2022-01-28,2022-04-28,0,56
183751,2022-04-29,2022-07-28,0,209
183751,2022-07-29,2022-10-27,0,111
183751,2022-10-28,2023-01-26,0,63
2520227,2019-10-25,2020-01-23,0,39
2520227,2020-01-24,2020-04-23,0,1
2520227,2020-04-24,2020-07-23,3,55
2520227,2020-07-24,2020-10-22,0,26
2520227,2020-10-23,2021-01-28,0,0
2520227,2021-01-29,2021-04-29,0,24
2520227,2021-04-30,2021-07-29,0,1
2520227,2021-07-30,2021-10-28,0,2
2520227,2021-10-29,2022-01-27,0,5
2520227,2022-01-28,2022-04-28,0,0
2520227,2022-04-29,2022-07-28,0,0
2520227,2022-07-29,2022-10-27,0,0
2520227,2022-10-28,2023-01-26,0,0
2815569,2020-01-24,2020-04-23,0,0
2815569,2020-04-24,2020-07-23,0,11
2815569,2020-07-24,2020-10-22,0,0
2815569,2020-10-23,2021-01-28,0,0
2815569,2021-01-29,2021-04-29,0,0
2815569,2021-04-30,2021-07-29,0,0
2815569,2021-07-30,2021-10-28,0,0
2815569,2021-10-29,2022-01-27,0,0
2815569,2022-01-28,2022-04-28,0,0
2815569,2022-04-29,2022-07-28,0,0
2815569,2022-07-29,2022-10-27,0,0
2815569,2022-10-28,2023-01-26,0,0
2863881,2020-04-24,2020-07-23,1,20
2863881,2020-07-24,2020-10-22,0,0
2863881,2020-10-23,2021-01-28,0,0
2863881,2021-01-29,2021-04-29,0,0
2863881,2021-04-30,2021-07-29,0,0
2863881,2021-07-30,2021-10-28,0,0
2863881,2021-10-29,2022-01-27,0,0
2863881,2022-01-28,2022-04-28,0,0
2863881,2022-04-29,2022-07-28,0,0
2863881,2022-07-29,2022-10-27,0,0
2863881,2022-10-28,2023-01-26,0,0
2520230,2019-10-25,2020-01-23,0,27
2520230,2020-01-24,2020-04-23,0,21
2520230,2020-04-24,2020-07-23,1,78
2520230,2020-07-24,2020-10-22,0,0
2520230,2020-10-23,2021-01-28,0,0
2520230,2021-01-29,2021-04-29,0,0
2520230,2021-04-30,2021-07-29,0,0
2520230,2021-07-30,2021-10-28,0,0
2520230,2021-10-29,2022-01-27,0,0
2520230,2022-01-28,2022-04-28,0,0
2520230,2022-04-29,2022-07-28,0,0
2520230,2022-07-29,2022-10-27,0,0
2520230,2022-10-28,2023-01-26,0,0
2786582,2020-01-24,2020-04-23,0,3
2786582,2020-04-24,2020-07-23,1,149
2786582,2020-07-24,2020-10-22,0,1
2786582,2020-10-23,2021-01-28,0,0
2786582,2021-01-29,2021-04-29,0,5
2786582,2021-04-30,2021-07-29,0,1
2786582,2021-07-30,2021-10-28,0,0
2786582,2021-10-29,2022-01-27,0,0
2786582,2022-01-28,2022-04-28,0,0
2786582,2022-04-29,2022-07-28,0,0
2786582,2022-07-29,2022-10-27,0,4
2786582,2022-10-28,2023-01-26,0,1
2693875,2020-01-24,2020-04-23,0,0
2693875,2020-04-24,2020-07-23,1,191
2693875,2020-07-24,2020-10-22,0,4
2693875,2020-10-23,2021-01-28,0,0
2693875,2021-01-29,2021-04-29,0,0
2693875,2021-04-30,2021-07-29,0,146
2693875,2021-07-30,2021-10-28,0,1
2693875,2021-10-29,2022-01-27,0,0
2693875,2022-01-28,2022-04-28,0,5
2693875,2022-04-29,2022-07-28,2,144
2693875,2022-07-29,2022-10-27,0,0
2693875,2022-10-28,2023-01-26,0,0
2591014,2020-01-24,2020-04-23,0,2
2591014,2020-04-24,2020-07-23,1,25
2591014,2020-07-24,2020-10-22,0,0
2591014,2020-10-23,2021-01-28,0,0
2591014,2021-01-29,2021-04-29,0,0
2591014,2021-04-30,2021-07-29,0,0
2591014,2021-07-30,2021-10-28,0,0
2591014,2021-10-29,2022-01-27,0,2
2591014,2022-01-28,2022-04-28,0,1
2591014,2022-04-29,2022-07-28,0,0
2591014,2022-07-29,2022-10-27,0,0
2591014,2022-10-28,2023-01-26,0,0
2835944,2020-04-24,2020-07-23,1,74
2835944,2020-07-24,2020-10-22,0,0
2835944,2020-10-23,2021-01-28,0,0
2835944,2021-01-29,2021-04-29,0,0
2835944,2021-04-30,2021-07-29,0,1
2835944,2021-07-30,2021-10-28,0,0
2835944,2021-10-29,2022-01-27,0,0
2835944,2022-01-28,2022-04-28,0,0
2835944,2022-04-29,2022-07-28,0,0
2835944,2022-07-29,2022-10-27,0,0
2835944,2022-10-28,2023-01-26,0,0
2820593,2020-01-24,2020-04-23,0,0
2820593,2020-04-24,2020-07-23,1,109
2820593,2020-07-24,2020-10-22,0,41
2820593,2020-10-23,2021-01-28,0,3
2820593,2021-01-29,2021-04-29,0,28
2820593,2021-04-30,2021-07-29,0,40
2820593,2021-07-30,2021-10-28,0,4
2820593,2021-10-29,2022-01-27,0,1
2820593,2022-01-28,2022-04-28,0,7
2820593,2022-04-29,2022-07-28,0,8
2820593,2022-07-29,2022-10-27,0,0
2820593,2022-10-28,2023-01-26,0,0
2808707,2020-01-24,2020-04-23,0,0
2808707,2020-04-24,2020-07-23,1,3
2808707,2020-07-24,2020-10-22,0,0
2808707,2020-10-23,2021-01-28,0,0
2808707,2021-01-29,2021-04-29,0,0
2808707,2021-04-30,2021-07-29,0,0
2808707,2021-07-30,2021-10-28,0,0
2808707,2021-10-29,2022-01-27,0,0
2808707,2022-01-28,2022-04-28,0,0
2808707,2022-04-29,2022-07-28,0,0
2808707,2022-07-29,2022-10-27,0,0
2808707,2022-10-28,2023-01-26,0,0
2530625,2019-10-25,2020-01-23,1,39
2530625,2020-01-24,2020-04-23,0,11
2530625,2020-04-24,2020-07-23,1,129
2530625,2020-07-24,2020-10-22,0,6
2530625,2020-10-23,2021-01-28,0,2
2530625,2021-01-29,2021-04-29,0,5
2530625,2021-04-30,2021-07-29,0,3
2530625,2021-07-30,2021-10-28,0,2
2530625,2021-10-29,2022-01-27,0,6
2530625,2022-01-28,2022-04-28,0,3
2530625,2022-04-29,2022-07-28,0,5
2530625,2022-07-29,2022-10-27,0,0
2530625,2022-10-28,2023-01-26,0,0
2572340,2020-01-24,2020-04-23,0,12
2572340,2020-04-24,2020-07-23,4,607
2572340,2020-07-24,2020-10-22,0,80
2572340,2020-10-23,2021-01-28,0,15
2572340,2021-01-29,2021-04-29,2,144
2572340,2021-04-30,2021-07-29,0,210
2572340,2021-07-30,2021-10-28,0,75
2572340,2021-10-29,2022-01-27,0,10
2572340,2022-01-28,2022-04-28,0,68
2572340,2022-04-29,2022-07-28,0,63
2572340,2022-07-29,2022-10-27,0,44
2572340,2022-10-28,2023-01-26,0,10
927687,2018-04-27,2018-07-26,0,95
927687,2018-07-27,2018-10-25,0,25
927687,2018-10-26,2019-01-24,0,5
927687,2019-01-25,2019-04-25,0,0
927687,2019-04-26,2019-07-25,0,1
927687,2019-07-26,2019-10-24,0,0
927687,2019-10-25,2020-01-23,0,0
927687,2020-01-24,2020-04-23,0,53
927687,2020-04-24,2020-07-23,2,207
927687,2020-07-24,2020-10-22,0,45
927687,2020-10-23,2021-01-28,0,9
927687,2021-01-29,2021-04-29,0,6
927687,2021-04-30,2021-07-29,0,276
927687,2021-07-30,2021-10-28,0,24
927687,2021-10-29,2022-01-27,0,17
927687,2022-01-28,2022-04-28,0,14
927687,2022-04-29,2022-07-28,0,11
927687,2022-07-29,2022-10-27,0,5
927687,2022-10-28,2023-01-26,0,2
2780470,2020-01-24,2020-04-23,0,7
2780470,2020-04-24,2020-07-23,4,81
2780470,2020-07-24,2020-10-22,1,32
2780470,2020-10-23,2021-01-28,1,11
2780470,2021-01-29,2021-04-29,0,18
2780470,2021-04-30,2021-07-29,1,57
2780470,2021-07-30,2021-10-28,0,5
2780470,2021-10-29,2022-01-27,0,10
2780470,2022-01-28,2022-04-28,0,6
2780470,2022-04-29,2022-07-28,0,2
2780470,2022-07-29,2022-10-27,0,6
2780470,2022-10-28,2023-01-26,0,1
2520226,2019-10-25,2020-01-23,0,86
2520226,2020-01-24,2020-04-23,0,10
2520226,2020-04-24,2020-07-23,1,61
2520226,2020-07-24,2020-10-22,0,2
2520226,2020-10-23,2021-01-28,0,1
2520226,2021-01-29,2021-04-29,0,2
2520226,2021-04-30,2021-07-29,0,9
2520226,2021-07-30,2021-10-28,0,0
2520226,2021-10-29,2022-01-27,0,2
2520226,2022-01-28,2022-04-28,0,0
2520226,2022-04-29,2022-07-28,0,0
2520226,2022-07-29,2022-10-27,0,0
2520226,2022-10-28,2023-01-26,0,0
2807032,2020-01-24,2020-04-23,0,3
2807032,2020-04-24,2020-07-23,2,55
2807032,2020-07-24,2020-10-22,0,12
2807032,2020-10-23,2021-01-28,0,13
2807032,2021-01-29,2021-04-29,2,34
2807032,2021-04-30,2021-07-29,0,33
2807032,2021-07-30,2021-10-28,0,9
2807032,2021-10-29,2022-01-27,0,4
2807032,2022-01-28,2022-04-28,2,12
2807032,2022-04-29,2022-07-28,0,17
2807032,2022-07-29,2022-10-27,0,2
2807032,2022-10-28,2023-01-26,0,1
1089806,2018-04-27,2018-07-26,0,1
1089806,2018-07-27,2018-10-25,0,0
1089806,2018-10-26,2019-01-24,0,1
1089806,2019-01-25,2019-04-25,0,0
1089806,2019-04-26,2019-07-25,0,1
1089806,2019-07-26,2019-10-24,0,1
1089806,2019-10-25,2020-01-23,0,3
1089806,2020-01-24,2020-04-23,0,10
1089806,2020-04-24,2020-07-23,1,116
1089806,2020-07-24,2020-10-22,0,25
1089806,2020-10-23,2021-01-28,2,23
1089806,2021-01-29,2021-04-29,0,14
1089806,2021-04-30,2021-07-29,0,22
1089806,2021-07-30,2021-10-28,0,9
1089806,2021-10-29,2022-01-27,0,6
1089806,2022-01-28,2022-04-28,0,16
1089806,2022-04-29,2022-07-28,0,43
1089806,2022-07-29,2022-10-27,0,26
1089806,2022-10-28,2023-01-26,0,5
2445219,2019-10-25,2020-01-23,0,0
2445219,2020-01-24,2020-04-23,0,6
2445219,2020-04-24,2020-07-23,1,84
2445219,2020-07-24,2020-10-22,0,28
2445219,2020-10-23,2021-01-28,0,2
2445219,2021-01-29,2021-04-29,0,20
2445219,2021-04-30,2021-07-29,0,9
2445219,2021-07-30,2021-10-28,0,4
2445219,2021-10-29,2022-01-27,0,11
2445219,2022-01-28,2022-04-28,0,65
2445219,2022-04-29,2022-07-28,0,9
2445219,2022-07-29,2022-10-27,0,26
2445219,2022-10-28,2023-01-26,0,21
12049,2018-01-26,2018-04-26,0,1061
12049,2018-04-27,2018-07-26,0,986
12049,2018-07-27,2018-10-25,0,796
12049,2018-10-26,2019-01-24,0,268
12049,2019-01-25,2019-04-25,0,911
12049,2019-04-26,2019-07-25,0,1432
12049,2019-07-26,2019-10-24,0,1477
12049,2019-10-25,2020-01-23,0,279
12049,2020-01-24,2020-04-23,0,571
12049,2020-04-24,2020-07-23,1,1532
12049,2020-07-24,2020-10-22,0,1889
12049,2020-10-23,2021-01-28,1,447
12049,2021-01-29,2021-04-29,1,878
12049,2021-04-30,2021-07-29,1,770
12049,2021-07-30,2021-10-28,0,890
12049,2021-10-29,2022-01-27,0,724
12049,2022-01-28,2022-04-28,2,626
12049,2022-04-29,2022-07-28,1,1182
12049,2022-07-29,2022-10-27,0,968
12049,2022-10-28,2023-01-26,0,690
2782719,2020-01-24,2020-04-23,0,0
2782719,2020-04-24,2020-07-23,3,89
2782719,2020-07-24,2020-10-22,0,0
2782719,2020-10-23,2021-01-28,0,15
2782719,2021-01-29,2021-04-29,0,1
2782719,2021-04-30,2021-07-29,0,76
2782719,2021-07-30,2021-10-28,0,0
2782719,2021-10-29,2022-01-27,0,0
2782719,2022-01-28,2022-04-28,0,0
2782719,2022-04-29,2022-07-28,0,0
2782719,2022-07-29,2022-10-27,0,0
2782719,2022-10-28,2023-01-26,0,0
2786632,2020-01-24,2020-04-23,0,0
2786632,2020-04-24,2020-07-23,1,31
2786632,2020-07-24,2020-10-22,0,0
2786632,2020-10-23,2021-01-28,0,1
2786632,2021-01-29,2021-04-29,0,0
2786632,2021-04-30,2021-07-29,0,0
2786632,2021-07-30,2021-10-28,0,0
2786632,2021-10-29,2022-01-27,0,0
2786632,2022-01-28,2022-04-28,0,12
2786632,2022-04-29,2022-07-28,0,0
2786632,2022-07-29,2022-10-27,0,0
2786632,2022-10-28,2023-01-26,0,0
2773211,2020-01-24,2020-04-23,0,0
2773211,2020-04-24,2020-07-23,1,38
2773211,2020-07-24,2020-10-22,0,6
2773211,2020-10-23,2021-01-28,1,1
2773211,2021-01-29,2021-04-29,0,3
2773211,2021-04-30,2021-07-29,0,1
2773211,2021-07-30,2021-10-28,0,0
2773211,2021-10-29,2022-01-27,0,0
2773211,2022-01-28,2022-04-28,0,0
2773211,2022-04-29,2022-07-28,0,3
2773211,2022-07-29,2022-10-27,0,0
2773211,2022-10-28,2023-01-26,0,0
2831693,2020-04-24,2020-07-23,1,107
2831693,2020-07-24,2020-10-22,0,0
2831693,2020-10-23,2021-01-28,0,0
2831693,2021-01-29,2021-04-29,0,0
2831693,2021-04-30,2021-07-29,0,0
2831693,2021-07-30,2021-10-28,0,0
2831693,2021-10-29,2022-01-27,0,0
2831693,2022-01-28,2022-04-28,0,0
2831693,2022-04-29,2022-07-28,0,0
2831693,2022-07-29,2022-10-27,0,0
2831693,2022-10-28,2023-01-26,0,0
1395790,2018-10-26,2019-01-24,0,0
1395790,2019-01-25,2019-04-25,0,1
1395790,2019-04-26,2019-07-25,0,0
1395790,2019-07-26,2019-10-24,0,0
1395790,2019-10-25,2020-01-23,0,4
1395790,2020-01-24,2020-04-23,0,14
1395790,2020-04-24,2020-07-23,1,67
1395790,2020-07-24,2020-10-22,0,14
1395790,2020-10-23,2021-01-28,0,0
1395790,2021-01-29,2021-04-29,0,8
1395790,2021-04-30,2021-07-29,0,4
1395790,2021-07-30,2021-10-28,0,7
1395790,2021-10-29,2022-01-27,0,7
1395790,2022-01-28,2022-04-28,0,0
1395790,2022-04-29,2022-07-28,0,0
1395790,2022-07-29,2022-10-27,0,0
1395790,2022-10-28,2023-01-26,0,0
2828690,2020-04-24,2020-07-23,1,16
2828690,2020-07-24,2020-10-22,0,0
2828690,2020-10-23,2021-01-28,0,0
2828690,2021-01-29,2021-04-29,0,0
2828690,2021-04-30,2021-07-29,0,1
2828690,2021-07-30,2021-10-28,0,0
2828690,2021-10-29,2022-01-27,0,0
2828690,2022-01-28,2022-04-28,0,0
2828690,2022-04-29,2022-07-28,0,0
2828690,2022-07-29,2022-10-27,0,0
2828690,2022-10-28,2023-01-26,0,0
1601063,2019-01-25,2019-04-25,0,2
1601063,2019-04-26,2019-07-25,2,212
1601063,2019-07-26,2019-10-24,0,0
1601063,2019-10-25,2020-01-23,0,0
1601063,2020-01-24,2020-04-23,0,127
1601063,2020-04-24,2020-07-23,3,252
1601063,2020-07-24,2020-10-22,0,6
1601063,2020-10-23,2021-01-28,0,3
1601063,2021-01-29,2021-04-29,0,0
1601063,2021-04-30,2021-07-29,0,3
1601063,2021-07-30,2021-10-28,0,2
1601063,2021-10-29,2022-01-27,0,0
1601063,2022-01-28,2022-04-28,0,0
1601063,2022-04-29,2022-07-28,2,6
1601063,2022-07-29,2022-10-27,0,1
1601063,2022-10-28,2023-01-26,0,0
12270,2018-01-26,2018-04-26,0,4
12270,2018-04-27,2018-07-26,0,3
12270,2018-07-27,2018-10-25,0,0
12270,2018-10-26,2019-01-24,0,2
12270,2019-01-25,2019-04-25,0,1
12270,2019-04-26,2019-07-25,5,113
12270,2019-07-26,2019-10-24,0,3
12270,2019-10-25,2020-01-23,0,13
12270,2020-01-24,2020-04-23,0,36
12270,2020-04-24,2020-07-23,14,274
12270,2020-07-24,2020-10-22,1,25
12270,2020-10-23,2021-01-28,0,0
12270,2021-01-29,2021-04-29,0,33
12270,2021-04-30,2021-07-29,4,173
12270,2021-07-30,2021-10-28,0,26
12270,2021-10-29,2022-01-27,0,19
12270,2022-01-28,2022-04-28,1,31
12270,2022-04-29,2022-07-28,5,149
12270,2022-07-29,2022-10-27,0,88
12270,2022-10-28,2023-01-26,0,2
1593621,2019-01-25,2019-04-25,0,0
1593621,2019-04-26,2019-07-25,0,63
1593621,2019-07-26,2019-10-24,0,1
1593621,2019-10-25,2020-01-23,0,0
1593621,2020-01-24,2020-04-23,0,10
1593621,2020-04-24,2020-07-23,4,118
1593621,2020-07-24,2020-10-22,0,1
1593621,2020-10-23,2021-01-28,0,0
1593621,2021-01-29,2021-04-29,0,0
1593621,2021-04-30,2021-07-29,0,43
1593621,2021-07-30,2021-10-28,0,0
1593621,2021-10-29,2022-01-27,0,0
1593621,2022-01-28,2022-04-28,0,1
1593621,2022-04-29,2022-07-28,0,2
1593621,2022-07-29,2022-10-27,0,0
1593621,2022-10-28,2023-01-26,0,0
25289,2018-01-26,2018-04-26,0,4
25289,2018-04-27,2018-07-26,0,17
25289,2018-07-27,2018-10-25,0,21
25289,2018-10-26,2019-01-24,0,10
25289,2019-01-25,2019-04-25,0,0
25289,2019-04-26,2019-07-25,0,0
25289,2019-07-26,2019-10-24,0,6
25289,2019-10-25,2020-01-23,0,2
25289,2020-01-24,2020-04-23,0,0
25289,2020-04-24,2020-07-23,3,132
25289,2020-07-24,2020-10-22,0,10
25289,2020-10-23,2021-01-28,0,0
25289,2021-01-29,2021-04-29,0,0
